tag	chr	start	end	ID	Name	Note
10925639	3	10932100	10932933	Os03g19436	Os03g19436	expressed protein
10933626	3	10939118	10944194	Os03g19452	Os03g19452	SMP-30/Gluconolaconase/LRE domain protein%2C putative%2C expressed
10937642	3	10944211	10947561	Os03g19462	Os03g19462	expressed protein
10945101	3	10949438	10951832	Os03g19470	Os03g19470	 proteins of unknown function domain containing protein%2C expressed
10949447	3	10952133	10959835	Os03g19480	Os03g19480	SET domain containing protein%2C expressed
10952834	3	10959759	10962384	Os03g19490	Os03g19490	expressed protein
10955608	3	10962899	10965797	Os03g19500	Os03g19500	ubiquitin-conjugating enzyme%2C putative%2C expressed
10960422	3	10966698	10969826	Os03g19510	Os03g19510	OsClp4 - Putative Clp protease homologue%2C expressed
10967108	3	10970763	10979478	Os03g19520	Os03g19520	cyclin-related protein%2C putative%2C expressed
10987339	3	10989050	10990193	Os03g19540	Os03g19540	expressed protein
10987339	3	10992829	10997554	Os03g19560	Os03g19560	tetratricopeptide repeat domain containing protein%2C expressed
10995943	3	10999000	11006380	Os03g19570	Os03g19570	fip1 motif family protein%2C expressed
10999336	3	11007513	11011887	Os03g19580	Os03g19580	expressed protein
11017300	3	11020091	11028228	Os03g19590	Os03g19590	phytochrome B%2C putative%2C expressed
11030765	3	11033522	11035542	Os03g19610	Os03g19610	pectinesterase%2C putative%2C expressed
11032354	3	11036914	11037297	Os03g19620	Os03g19620	hypothetical protein
11034319	3	11039794	11040363	Os03g19630	Os03g19630	myb-like DNA-binding domain containing protein%2C expressed
11037388	3	11045967	11046475	Os03g19640	Os03g19640	hypothetical protein
11046059	3	11048488	11053465	Os03g19650	Os03g19650	PPR2%2C putative%2C expressed
11050525	3	11056155	11057770	Os03g19660	Os03g19660	conserved hypothetical protein
11055870	3	11059665	11062237	Os03g19670	Os03g19670	GDSL-like lipase/acylhydrolase%2C putative%2C expressed
11064007	3	11068942	11071434	Os03g19680	Os03g19680	enoyl-CoA hydratase/isomerase family protein%2C putative%2C expressed
11067579	3	11071894	11081118	Os03g19690	Os03g19690	expressed protein
11075992	3	11081554	11083185	Os03g19700	Os03g19700	plant protein of unknown function domain containing protein%2C expressed
11088923	3	11090193	11091037	Os03g19709	Os03g19709	expressed protein
11091646	3	11093668	11094189	Os03g19720	Os03g19720	EF hand family protein%2C putative%2C expressed
11091646	3	11097423	11097897	Os03g19740	Os03g19740	expressed protein
11099779	3	11104620	11122447	Os03g19760	Os03g19760	HAD-superfamily hydrolase%2C subfamily IA%2C variant 3 containing protein%2C expressed
11125545	3	11126732	11127352	Os03g19770	Os03g19770	glycine-rich cell wall protein%2C putative%2C expressed
11126533	3	11133135	11134225	Os03g19780	Os03g19780	expressed protein
11145268	3	11146329	11147411	Os03g19800	Os03g19800	expressed protein
11153221	3	11156604	11157076	Os03g19820	Os03g19820	expressed protein
11153221	3	11158375	11158839	Os03g19830	Os03g19830	expressed protein
11158612	3	11161032	11164690	Os03g19840	Os03g19840	cysteine-rich repeat secretory protein 55 precursor%2C putative%2C expressed
11163974	3	11168201	11168668	Os03g19850	Os03g19850	expressed protein
11163974	3	11169863	11171379	Os03g19860	Os03g19860	expressed protein
11163974	3	11171645	11178007	Os03g19870	Os03g19870	ATP binding protein%2C putative%2C expressed
11174391	3	11178285	11178656	Os03g19880	Os03g19880	expressed protein
11174391	3	11180955	11183962	Os03g19890	Os03g19890	NADH dehydrogenase 1 alpha subcomplex subunit 5%2C putative%2C expressed
11182854	3	11184216	11189385	Os03g19900	Os03g19900	AP2 domain containing protein%2C expressed
11197198	3	11197228	11198010	Os03g19910	Os03g19910	expressed protein
11197198	3	11199350	11205122	Os03g19920	Os03g19920	expressed protein
11208018	3	11210759	11214946	Os03g19930	Os03g19930	adenylosuccinate lyase%2C putative%2C expressed
11214421	3	11217857	11218517	Os03g19940	Os03g19940	expressed protein
11220211	3	11224518	11224997	Os03g19950	Os03g19950	expressed protein
11240546	3	11242257	11247480	Os03g19970	Os03g19970	CAS1 domain-containing protein 1 precursor%2C putative%2C expressed
11248527	3	11252327	11259529	Os03g19980	Os03g19980	tetratricopeptide-like helical%2C putative%2C expressed
11263721	3	11266821	11270098	Os03g19990	Os03g19990	WD40-like Beta Propeller Repeat family protein%2C expressed
11266283	3	11270797	11271102	Os03g20000	Os03g20000	expressed protein
11266283	3	11271837	11273210	Os03g20010	Os03g20010	nifU%2C putative%2C expressed
11276365	3	11283340	11287896	Os03g20020	Os03g20020	plant neutral invertase domain containing protein%2C expressed
11305198	3	11307610	11308307	Os03g20070	Os03g20070	expressed protein
11321406	3	11326079	11328322	Os03g20090	Os03g20090	MYB family transcription factor%2C putative%2C expressed
11344162	3	11351431	11355773	Os03g20100	Os03g20100	S1 RNA binding domain containing protein%2C expressed
11360216	3	11360366	11360617	Os03g20110	Os03g20110	hypothetical protein
11363329	3	11367199	11368919	Os03g20120	Os03g20120	glycosyl transferase 8 domain containing protein%2C putative%2C expressed
11393413	3	11395982	11398995	Os03g20170	Os03g20170	ABC transporter%2C ATP-binding protein%2C putative%2C expressed
11400510	3	11402649	11408108	Os03g20180	Os03g20180	ECT protein%2C putative%2C expressed
11409131	3	11412715	11415488	Os03g20190	Os03g20190	pentatricopeptide%2C putative%2C expressed
11417491	3	11422308	11423814	Os03g20210	Os03g20210	aspartic proteinase nepenthesin precursor%2C putative%2C expressed
11423023	3	11425254	11425559	Os03g20220	Os03g20220	expressed protein
11424344	3	11428957	11430111	Os03g20230	Os03g20230	aspartic proteinase nepenthesin-1 precursor%2C putative%2C expressed
11439130	3	11443093	11443371	Os03g20250	Os03g20250	hypothetical protein
11444928	3	11449430	11450605	Os03g20260	Os03g20260	aspartic proteinase nepenthesin-1 precursor%2C putative%2C expressed
11448722	3	11459888	11461047	Os03g20270	Os03g20270	aspartic proteinase nepenthesin-1 precursor%2C putative%2C expressed
11459961	3	11467636	11469310	Os03g20290	Os03g20290	aspartic proteinase nepenthesin-1 precursor%2C putative%2C expressed
11462480	3	11468496	11475783	Os03g20300	Os03g20300	glucose-6-phosphate 1-dehydrogenase%2C chloroplast precursor%2C putative%2C expressed
11471967	3	11475898	11481266	Os03g20310	Os03g20310	transcription factor HBP-1b%2C putative%2C expressed
11484303	3	11488180	11488563	Os03g20320	Os03g20320	expressed protein
11490401	3	11497786	11498677	Os03g20330	Os03g20330	VQ domain containing protein%2C putative%2C expressed
11504171	3	11507562	11512346	Os03g20340	Os03g20340	SNF1-related protein kinase regulatory subunit beta-1%2C putative%2C expressed
11512461	3	11517923	11519347	Os03g20350	Os03g20350	expressed protein
11518804	3	11522674	11524473	Os03g20370	Os03g20370	OsCam1-1 - Calmodulin%2C expressed
11523267	3	11526272	11531983	Os03g20380	Os03g20380	CAMK_KIN1/SNF1/Nim1_like.2 - CAMK includes calcium/calmodulin depedent protein kinases%2C expressed
11537218	3	11541459	11541883	Os03g20390	Os03g20390	expressed protein
11537218	3	11543001	11543467	Os03g20400	Os03g20400	hypothetical protein
11542378	3	11546447	11549084	Os03g20410	Os03g20410	aquaporin SIP2-1%2C putative%2C expressed
11544158	3	11549506	11558340	Os03g20420	Os03g20420	alpha-N-arabinofuranosidase A%2C putative%2C expressed
11551882	3	11560162	11562564	Os03g20430	Os03g20430	histone-lysine N-methyltransferase%2C H3 lysine-9 specific SUVH8%2C putative%2C expressed
11567437	3	11568383	11569520	Os03g20440	Os03g20440	VQ domain containing protein%2C putative%2C expressed
11580796	3	11585300	11590366	Os03g20450	Os03g20450	expressed protein
11593094	3	11595453	11599060	Os03g20460	Os03g20460	guanylate kinase%2C putative%2C expressed
11595436	3	11599823	11602888	Os03g20470	Os03g20470	cytochrome b5-like Heme/Steroid binding domain containing protein%2C expressed
11595436	3	11603244	11603879	Os03g20480	Os03g20480	expressed protein
11607377	3	11613231	11614909	Os03g20500	Os03g20500	OsFBX82 - F-box domain containing protein%2C expressed
11618358	3	11621922	11627903	Os03g20520	Os03g20520	endoplasmic reticulum-Golgi intermediate compartment protein 3%2C putative%2C expressed
11623393	3	11629370	11635559	Os03g20530	Os03g20530	DUF630/DUF632 domains containing protein%2C putative%2C expressed
11639604	3	11641700	11642064	Os03g20540	Os03g20540	hypothetical protein
11646273	3	11650824	11652144	Os03g20550	Os03g20550	WRKY55%2C expressed
11646273	3	11652964	11653968	Os03g20560	Os03g20560	biotin--protein ligase%2C putative%2C expressed
11648784	3	11653999	11656617	Os03g20570	Os03g20570	tRNA-specific adenosine deaminase 2%2C putative%2C expressed
11653697	3	11660400	11664257	Os03g20580	Os03g20580	expressed protein
11658043	3	11666325	11667297	Os03g20590	Os03g20590	expressed protein
11666774	3	11667466	11668239	Os03g20600	Os03g20600	expressed protein
11666774	3	11670281	11670559	Os03g20610	Os03g20610	expressed protein
11670468	3	11672780	11677517	Os03g20630	Os03g20630	histidine triad family protein%2C putative%2C expressed
11672116	3	11677890	11680211	Os03g20640	Os03g20640	expressed protein
11674910	3	11683444	11684335	Os03g20650	Os03g20650	bZIP transcription factor domain containing protein%2C expressed
11689657	3	11693593	11697146	Os03g20670	Os03g20670	ELMO/CED-12 family protein%2C putative%2C expressed
11692854	3	11699262	11700672	Os03g20680	Os03g20680	late embryogenesis abundant protein 1%2C putative%2C expressed
11708240	3	11712169	11720131	Os03g20700	Os03g20700	magnesium-chelatase%2C putative%2C expressed
11716635	3	11720632	11721259	Os03g20710	Os03g20710	beta-glucosidase%2C putative%2C expressed
11720579	3	11724995	11731577	Os03g20720	Os03g20720	GTPase-activating protein%2C putative%2C expressed
11728498	3	11730942	11731439	Os03g20730	Os03g20730	chaperone protein dnaJ%2C putative%2C expressed
11736270	3	11739156	11739858	Os03g20740	Os03g20740	expressed protein
11738332	3	11742589	11747956	Os03g20750	Os03g20750	outer mitochondrial membrane porin%2C putative%2C expressed
11749530	3	11751863	11753402	Os03g20760	Os03g20760	LTPL66 - Protease inhibitor/seed storage/LTP family protein precursor%2C expressed
11751309	3	11754972	11756764	Os03g20770	Os03g20770	expressed protein
11765569	3	11771261	11773192	Os03g20780	Os03g20780	ethylene-insensitive 3%2C putative%2C expressed
11765569	3	11776086	11778008	Os03g20790	Os03g20790	ethylene-insensitive 3%2C putative%2C expressed
11777712	3	11782645	11783521	Os03g20800	Os03g20800	expressed protein
11782621	3	11795719	11796255	Os03g20830	Os03g20830	hypothetical protein
11797641	3	11798065	11802045	Os03g20840	Os03g20840	disease resistance RPP13-like protein 1%2C putative%2C expressed
11797641	3	11805189	11807807	Os03g20850	Os03g20850	exostosin family domain containing protein%2C expressed
11804542	3	11808351	11813203	Os03g20860	Os03g20860	expressed protein
11811677	3	11816373	11818258	Os03g20870	Os03g20870	zinc finger%2C C3HC4 type domain containing protein%2C expressed
11817738	3	11819962	11823440	Os03g20880	Os03g20880	pyruvate kinase%2C putative%2C expressed
11833780	3	11838960	11841260	Os03g20900	Os03g20900	Myb transcription factor%2C putative%2C expressed
11839432	3	11845060	11849005	Os03g20910	Os03g20910	homeobox domain containing protein%2C expressed
11864869	3	11869512	11870371	Os03g20920	Os03g20920	stress responsive protein%2C putative%2C expressed
11870207	3	11878240	11881744	Os03g20940	Os03g20940	stress responsive protein%2C putative%2C expressed
11879713	3	11883796	11888887	Os03g20949	Os03g20949	phospholipid-transporting ATPase%2C putative%2C expressed
11888849	3	11893128	11898228	Os03g20970	Os03g20970	phospholipid-transporting ATPase 1%2C putative%2C expressed
11899248	3	11902821	11907385	Os03g20980	Os03g20980	zinc finger%2C C3HC4 type domain containing protein%2C expressed
11910937	3	11916688	11917466	Os03g20990	Os03g20990	expressed protein
11910937	3	11919251	11921367	Os03g21000	Os03g21000	thioredoxin%2C putative%2C expressed
11920407	3	11923693	11923956	Os03g21010	Os03g21010	expressed protein
11920407	3	11924468	11929717	Os03g21020	Os03g21020	RNA recognition motif containing protein%2C putative%2C expressed
11932094	3	11937436	11939473	Os03g21030	Os03g21030	no apical meristem protein%2C putative%2C expressed
11953668	3	11957261	11959777	Os03g21040	Os03g21040	stress responsive protein%2C putative%2C expressed
11967551	3	11973970	11976426	Os03g21060	Os03g21060	No apical meristem protein%2C putative%2C expressed
11982476	3	11987548	11988315	Os03g21070	Os03g21070	expressed protein
11997219	3	12001288	12007841	Os03g21080	Os03g21080	guanine nucleotide exchange factor%2C putative%2C expressed
12005974	3	12008191	12012504	Os03g21090	Os03g21090	auxin-independent growth promoter protein%2C putative%2C expressed
12015061	3	12019168	12021484	Os03g21110	Os03g21110	emp24/gp25L/p24 family protein%2C putative%2C expressed
12017286	3	12021782	12027329	Os03g21120	Os03g21120	nucleoside-triphosphatase%2C putative%2C expressed
12027518	3	12028926	12035361	Os03g21130	Os03g21130	expressed protein
12042855	3	12046791	12051117	Os03g21140	Os03g21140	RNA-binding zinc finger protein%2C putative%2C expressed
12061000	3	12068075	12071899	Os03g21160	Os03g21160	RNA-binding zinc finger protein%2C putative%2C expressed
12074180	3	12078247	12079193	Os03g21170	Os03g21170	expressed protein
12102972	3	12103108	12103413	Os03g21200	Os03g21200	expressed protein
12102972	3	12104081	12108434	Os03g21210	Os03g21210	endoglucanase%2C putative%2C expressed
12106762	3	12110477	12110974	Os03g21220	Os03g21220	expressed protein
12111443	3	12117811	12123134	Os03g21230	Os03g21230	leucine-rich repeat family protein%2C putative%2C expressed
12124933	3	12126242	12131343	Os03g21240	Os03g21240	myb-like DNA-binding domain containing protein%2C expressed
12132185	3	12133469	12138706	Os03g21250	Os03g21250	glycosyl transferase%2C family 8%2C putative%2C expressed
12142130	3	12145869	12150203	Os03g21260	Os03g21260	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase%2C putative%2C expressed
12147811	3	12151051	12157605	Os03g21270	Os03g21270	expressed protein
12169818	3	12172662	12173341	Os03g21279	Os03g21279	expressed protein
12177239	3	12184597	12187554	Os03g21300	Os03g21300	expressed protein
12177239	3	12190565	12199136	Os03g21310	Os03g21310	ulp1 protease family%2C C-terminal catalytic domain containing protein%2C expressed
12219443	3	12219824	12223237	Os03g21370	Os03g21370	expressed protein
12223270	3	12223886	12226100	Os03g21380	Os03g21380	OsCML27 - Calmodulin-related calcium sensor protein%2C expressed
12227766	3	12232168	12232877	Os03g21390	Os03g21390	expressed protein
12230948	3	12235110	12237748	Os03g21400	Os03g21400	cytochrome P450%2C putative%2C expressed
12255478	3	12256118	12256821	Os03g21440	Os03g21440	expressed protein
12256889	3	12260795	12263399	Os03g21450	Os03g21450	bromodomain domain containing protein%2C expressed
12259086	3	12263449	12266483	Os03g21460	Os03g21460	metallo-beta-lactamase family protein%2C putative%2C expressed
12268311	3	12271386	12273760	Os03g21480	Os03g21480	HAD superfamily phosphatase%2C putative%2C expressed
12270762	3	12276223	12280170	Os03g21490	Os03g21490	ABC transporter%2C ATP-binding protein%2C putative%2C expressed
12273602	3	12281193	12281664	Os03g21500	Os03g21500	expressed protein
12277926	3	12286675	12291629	Os03g21510	Os03g21510	inactive receptor kinase At2g26730 precursor%2C putative%2C expressed
12288708	3	12291811	12296862	Os03g21520	Os03g21520	expressed protein
12290854	3	12297075	12307635	Os03g21530	Os03g21530	AARP2CN domain containing protein%2C expressed
12305226	3	12308606	12311869	Os03g21540	Os03g21540	TKL_IRAK_CrRLK1L-1.8 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog%2C expressed
12311675	3	12315702	12320727	Os03g21550	Os03g21550	eukaryotic translation initiation factor 2 subunit beta%2C putative%2C expressed
12320777	3	12320856	12321798	Os03g21560	Os03g21560	photosystem II 11 kD protein%2C putative%2C expressed
12320777	3	12322434	12323583	Os03g21570	Os03g21570	DNA-binding protein%2C putative%2C expressed
12320777	3	12324379	12325683	Os03g21580	Os03g21580	expressed protein
12323605	3	12327635	12330577	Os03g21590	Os03g21590	expressed protein
12324724	3	12334481	12337467	Os03g21600	Os03g21600	expressed protein
12328371	3	12338304	12339805	Os03g21610	Os03g21610	expressed protein
12337144	3	12340180	12344341	Os03g21620	Os03g21620	AGC_AGC_other_RS6K_like.1 - ACG kinases include homologs to PKA%2C PKG and PKC%2C expressed
12345953	3	12347559	12353085	Os03g21630	Os03g21630	PRC-barrel domain protein%2C putative%2C expressed
12354663	3	12354835	12358539	Os03g21640	Os03g21640	expressed protein
12358654	3	12359258	12359722	Os03g21650	Os03g21650	expressed protein
12364515	3	12366041	12367499	Os03g21664	Os03g21664	expressed protein
12371997	3	12372138	12372374	Os03g21670	Os03g21670	expressed protein
12371997	3	12374208	12380329	Os03g21680	Os03g21680	phospholipid-transporting ATPase%2C putative%2C expressed
12378879	3	12380398	12385553	Os03g21690	Os03g21690	lung seven transmembrane domain containing protein%2C putative%2C expressed
