chrom	start	end	cluster	label
1	24562032	24567594	1	2
1	24562032	24567594	4	4
1	24562032	24567594	5	1
1	24564930	24569276	1	2
1	24564930	24569276	4	4
1	24567642	24570836	1	2
1	24567642	24570836	4	4
1	24567642	24570836	6	1
1	24569301	24572034	1	2
1	24569301	24572034	3	4
1	24570843	24574043	1	5
1	24570843	24574043	3	4
1	24572046	24575183	1	2
1	24572046	24575183	3	4
1	24572046	24575183	5	1
1	24574050	24579036	1	2
1	24574050	24579036	3	4
1	24575190	24580143	1	2
1	24575190	24580143	3	4
1	24575190	24580143	6	1
1	24579038	24581156	1	2
1	24579038	24581156	3	4
1	24579038	24581156	5	1
1	24579038	24581156	7	1
1	24580146	24581772	2	4
1	24581163	24583819	1	1
1	24581163	24583819	2	3
1	24581776	24586670	1	3
1	24581776	24586670	6	1
1	24583843	24589486	1	2
1	24583843	24589486	2	9
1	24583843	24589486	5	1
1	24586676	24591627	1	2
1	24586676	24591627	2	4
1	24586676	24591627	3	9
1	24589540	24592881	2	2
1	24589540	24592881	3	9
1	24591647	24594548	1	2
1	24591647	24594548	3	9
1	24591647	24594548	4	4
1	24592954	24596614	1	2
1	24592954	24596614	3	4
1	24594558	24597548	1	7
1	24594558	24597548	2	2
1	24594558	24597548	3	1
1	24596622	24599633	1	1
1	24596622	24599633	2	2
1	24596622	24599633	3	1
1	24597559	24600453	1	2
1	24597559	24600453	2	4
1	24597559	24600453	6	1
1	24599637	24602700	1	2
1	24599637	24602700	3	1
1	24599637	24602700	4	4
1	24600457	24603944	2	8
1	24600457	24603944	3	1
1	24600457	24603944	4	4
1	24602751	24604932	1	1
1	24602751	24604932	2	2
1	24602751	24604932	3	2
1	24603946	24607362	1	2
1	24603946	24607362	3	4
1	24603946	24607362	4	2
1	24604989	24608972	2	2
1	24604989	24608972	3	1
1	24604989	24608972	4	4
1	24607494	24612279	1	2
1	24607494	24612279	3	1
1	24607494	24612279	4	4
1	24608978	24615100	1	2
1	24608978	24615100	3	4
1	24612343	24616763	1	2
1	24612343	24616763	3	4
1	24615103	24617832	1	2
1	24615103	24617832	2	1
1	24616777	24619538	1	2
1	24616777	24619538	3	1
1	24616777	24619538	4	4
1	24617840	24620780	1	2
1	24617840	24620780	2	1
1	24619553	24622274	1	2
1	24619553	24622274	2	1
1	24620797	24624198	1	2
1	24620797	24624198	2	4
1	24622289	24625750	1	2
1	24622289	24625750	2	4
1	24624200	24627216	1	2
1	24624200	24627216	3	4
1	24625755	24627939	1	2
1	24625755	24627939	4	4
1	24627220	24628446	1	2
1	24627220	24628446	4	4
1	24627945	24630500	1	2
1	24627945	24630500	4	4
1	24628459	24631697	1	2
1	24628459	24631697	4	4
1	24630524	24632553	1	2
1	24631700	24633113	1	2
1	24631700	24633113	2	4
1	24632563	24635073	1	2
1	24632563	24635073	5	4
1	24633136	24636624	1	2
1	24633136	24636624	4	8
1	24633136	24636624	5	4
1	24633136	24636624	8	1
1	24633136	24636624	9	1
1	24633136	24636624	11	1
1	24635094	24638535	1	2
1	24635094	24638535	3	4
1	24635094	24638535	5	1
1	24635094	24638535	8	1
1	24635094	24638535	10	1
1	24636637	24639785	1	2
1	24636637	24639785	5	1
1	24636637	24639785	6	1
1	24638553	24640820	1	2
1	24638553	24640820	3	4
1	24639787	24641452	1	2
1	24639787	24641452	3	4
1	24640842	24642785	1	2
1	24640842	24642785	3	8
1	24640842	24642785	4	4
1	24641474	24644148	1	2
1	24641474	24644148	3	8
1	24641474	24644148	4	4
1	24641474	24644148	6	1
1	24642804	24645086	1	2
1	24642804	24645086	4	4
1	24644163	24654430	1	2
1	24644163	24654430	2	1
1	24645112	24655707	1	2
1	24645112	24655707	3	4
1	24645112	24655707	4	8
1	24654461	24658420	1	2
1	24654461	24658420	3	8
1	24655774	24659727	1	2
1	24655774	24659727	2	4
1	24655774	24659727	3	1
1	24658446	24663856	1	2
1	24658446	24663856	2	4
1	24658446	24663856	3	1
1	24659740	24665492	1	2
1	24659740	24665492	3	4
1	24659740	24665492	6	1
1	24659740	24665492	7	1
1	24663885	24666996	1	2
1	24663885	24666996	3	7
1	24663885	24666996	5	1
1	24663885	24666996	7	1
1	24663885	24666996	8	1
1	24663885	24666996	9	1
1	24665510	24668678	1	3
1	24665510	24668678	2	7
1	24665510	24668678	3	6
1	24665510	24668678	7	1
1	24665510	24668678	8	1
1	24667005	24669802	1	2
1	24667005	24669802	2	4
1	24667005	24669802	3	8
1	24667005	24669802	7	1
1	24668695	24670897	1	2
1	24668695	24670897	3	7
1	24669805	24671681	1	2
1	24669805	24671681	2	4
1	24670906	24672913	1	2
1	24670906	24672913	3	4
1	24670906	24672913	4	8
1	24671690	24673599	1	2
1	24671690	24673599	3	8
1	24672934	24674101	1	2
1	24672934	24674101	5	4
1	24672934	24674101	7	6
1	24673618	24674636	1	2
1	24673618	24674636	4	4
1	24673618	24674636	9	1
1	24674172	24675310	1	2
1	24674172	24675310	4	8
1	24674172	24675310	5	4
1	24674690	24675833	1	2
1	24674690	24675833	3	8
1	24674690	24675833	4	4
1	24675333	24677076	1	2
1	24675333	24677076	2	7
1	24675333	24677076	3	3
1	24675834	24678070	1	2
1	24675834	24678070	2	4
1	24675834	24678070	8	1
1	24677111	24679310	1	2
1	24677111	24679310	3	4
1	24678105	24683235	1	2
1	24678105	24683235	3	4
1	24678105	24683235	4	1
1	24679390	24685504	1	2
1	24679390	24685504	4	8
1	24683492	24686768	1	2
1	24683492	24686768	2	1
1	24685843	24687613	1	2
1	24685843	24687613	6	6
1	24686912	24688394	1	2
1	24686912	24688394	3	8
1	24686912	24688394	4	4
1	24686912	24688394	8	1
1	24686912	24688394	9	1
1	24687683	24689554	1	2
1	24687683	24689554	2	4
1	24687683	24689554	3	8
1	24687683	24689554	6	1
1	24688411	24690635	1	2
1	24688411	24690635	3	8
1	24689558	24691216	1	2
1	24689558	24691216	3	4
1	24689558	24691216	4	8
1	24690649	24692425	1	2
1	24690649	24692425	3	4
1	24690649	24692425	4	8
1	24691217	24693719	1	2
1	24691217	24693719	4	4
1	24691217	24693719	6	1
1	24692431	24695313	1	2
1	24693721	24697093	1	2
1	24693721	24697093	3	4
1	24693721	24697093	5	1
1	24695339	24698859	1	2
1	24695339	24698859	3	6
1	24695339	24698859	6	1
1	24695339	24698859	7	1
1	24697101	24700733	1	2
1	24697101	24700733	4	6
1	24698866	24701615	1	2
1	24698866	24701615	3	4
1	24698866	24701615	4	8
1	24700765	24704024	1	2
1	24700765	24704024	3	4
1	24702794	24706026	1	2
1	24702794	24706026	3	4
1	24702794	24706026	5	1
1	24704044	24708087	1	2
1	24704044	24708087	3	4
1	24704044	24708087	4	1
1	24706029	24710406	1	2
1	24706029	24710406	4	4
1	24706029	24710406	5	8
1	24708300	24712704	1	2
1	24708300	24712704	4	4
1	24712386	24713580	1	2
1	24712386	24713580	3	4
1	24713057	24714408	1	2
1	24713057	24714408	4	4
1	24713057	24714408	5	8
1	24713057	24714408	7	1
1	24713656	24714989	1	2
1	24713656	24714989	4	4
1	24714410	24717005	1	2
1	24714410	24717005	4	8
1	24714410	24717005	5	6
1	24715005	24717765	1	2
1	24715005	24717765	3	6
1	24715005	24717765	4	8
1	24715005	24717765	5	1
1	24717010	24718661	1	2
1	24717010	24718661	3	4
1	24717010	24718661	4	8
1	24717769	24719485	1	2
1	24717769	24719485	3	4
1	24717769	24719485	4	8
1	24717769	24719485	6	1
1	24717769	24719485	7	1
1	24718730	24720376	1	2
1	24718730	24720376	4	4
1	24718730	24720376	5	8
1	24718730	24720376	6	1
1	24719486	24722663	1	2
1	24719486	24722663	4	4
1	24719486	24722663	5	8
1	24719486	24722663	6	1
1	24719486	24722663	7	1
1	24720384	24724268	0	2
1	24720384	24724268	4	1
1	24720384	24724268	6	1
1	24722756	24725068	1	2
1	24722756	24725068	3	7
1	24724279	24725980	0	2
1	24724279	24725980	4	7
1	24725073	24727527	0	2
1	24725073	24727527	3	7
1	24725073	24727527	5	8
1	24726002	24728278	1	2
1	24726002	24728278	3	4
1	24726002	24728278	4	8
1	24727534	24730722	1	2
1	24727534	24730722	3	4
1	24727534	24730722	4	8
1	24728304	24732879	1	2
1	24728304	24732879	3	4
1	24728304	24732879	4	8
1	24730752	24739370	1	2
1	24730752	24739370	3	4
1	24730752	24739370	5	1
1	24732880	24740104	1	2
1	24732880	24740104	4	4
1	24740178	24749105	1	2
1	24740178	24749105	6	1
1	24740178	24749105	7	1
1	24742350	24749748	0	2
1	24742350	24749748	2	1
1	24749170	24751281	1	2
1	24749170	24751281	4	4
1	24749771	24752212	1	1
1	24749771	24752212	2	2
1	24749771	24752212	4	8
1	24751312	24753936	1	2
1	24751312	24753936	3	8
1	24751312	24753936	4	1
1	24752231	24755674	1	2
1	24752231	24755674	4	4
1	24752231	24755674	6	1
1	24753946	24757602	0	2
1	24753946	24757602	4	7
1	24755813	24759983	0	2
1	24755813	24759983	4	7
1	24755813	24759983	5	1
1	24757699	24761823	0	1
1	24759985	24763791	1	2
1	24759985	24763791	3	8
1	24761842	24765300	1	2
1	24763809	24766773	1	2
1	24765332	24768652	1	2
1	24765332	24768652	4	8
1	24766784	24770956	1	2
1	24766784	24770956	4	7
1	24768708	24773279	1	2
1	24768708	24773279	4	7
1	24768708	24773279	5	1
1	24770958	24780336	0	2
1	24770958	24780336	8	1
1	24773284	24781397	0	2
1	24773284	24781397	4	8
1	24781401	24783788	1	2
1	24781401	24783788	6	1
1	24781401	24783788	8	1
1	24782699	24785617	1	2
1	24782699	24785617	6	1
1	24783790	24786298	1	2
1	24783790	24786298	4	8
1	24785625	24786979	1	2
1	24785625	24786979	3	8
1	24786299	24788581	1	2
1	24786299	24788581	5	1
1	24786983	24790170	0	2
1	24788590	24793334	1	2
1	24788590	24793334	6	1
1	24791617	24795457	1	2
1	24793338	24796883	1	2
1	24795477	24798014	1	2
1	24796932	24802200	1	5
1	24796932	24802200	3	8
1	24802218	24804606	1	5
1	24802218	24804606	3	3
1	24803661	24805264	1	1
1	24803661	24805264	3	3
1	24804613	24808442	1	2
1	24805388	24810827	1	1
1	24805388	24810827	3	3
1	24808470	24811954	0	5
1	24810828	24812386	1	2
1	24811960	24813562	2	5
1	24811960	24813562	3	3
1	24812410	24815944	1	5
1	24812410	24815944	4	3
1	24813674	24817205	0	2
1	24813674	24817205	5	1
1	24815977	24818436	1	2
1	24817208	24820171	1	5
1	24817208	24820171	3	3
1	24817208	24820171	4	1
1	24818462	24821893	1	2
1	24820193	24823505	1	2
1	24821902	24825418	2	5
1	24821902	24825418	4	3
1	24821902	24825418	6	1
1	24823518	24826730	0	5
1	24825427	24827808	1	5
1	24825427	24827808	6	1
1	24826737	24833253	2	5
1	24826737	24833253	3	3
1	24826737	24833253	5	1
1	24827830	24833838	2	5
1	24827830	24833838	3	3
1	24827830	24833838	5	1
1	24833312	24834654	1	5
1	24833312	24834654	2	8
1	24833312	24834654	3	3
1	24833312	24834654	7	1
1	24833897	24835940	1	2
1	24833897	24835940	2	8
1	24834777	24836991	1	2
1	24834777	24836991	2	8
1	24834777	24836991	3	1
1	24836109	24838079	1	2
1	24837072	24839501	1	2
1	24837072	24839501	3	8
1	24837072	24839501	6	7
1	24837072	24839501	7	1
1	24837072	24839501	8	1
1	24838117	24840830	1	1
1	24838117	24840830	4	1
1	24838117	24840830	5	8
1	24838117	24840830	6	5
1	24839504	24842187	1	2
1	24840836	24844157	1	2
1	24840836	24844157	4	2
1	24842190	24847043	1	2
1	24842190	24847043	3	1
1	24842190	24847043	5	8
1	24844166	24849020	0	2
1	24847045	24851562	1	2
1	24847045	24851562	3	0
1	24849030	24852612	2	2
1	24851594	24855193	2	2
1	24852621	24855741	1	2
1	24852621	24855741	4	8
1	24855198	24856754	1	2
1	24855198	24856754	4	8
1	24855761	24858118	0	2
1	24856854	24860461	1	2
1	24858125	24861132	1	2
1	24860465	24862079	0	2
1	24861133	24862785	0	2
1	24862790	24866114	0	3
1	24862790	24866114	4	7
1	24864275	24867163	1	2
1	24866120	24868653	1	2
1	24866120	24868653	6	1
1	24867164	24870632	0	2
1	24868676	24872779	0	2
1	24868676	24872779	2	8
1	24870652	24873754	0	2
1	24870652	24873754	1	1
1	24872840	24874736	0	2
1	24873776	24876186	1	2
1	24874855	24878508	0	2
1	24876204	24884010	0	2
1	24878511	24885842	0	2
1	24884103	24886423	1	5
1	24885851	24887320	1	1
1	24886486	24890346	1	2
1	24887469	24892671	1	5
1	24890377	24893478	1	2
1	24892690	24895046	1	2
1	24892690	24895046	3	1
1	24893488	24897137	0	2
1	24895116	24899378	2	5
1	24895116	24899378	4	3
1	24897157	24900439	0	2
1	24897157	24900439	8	1
1	24899454	24900974	1	2
1	24900445	24902276	1	5
1	24900999	24903526	1	2
1	24902288	24904916	1	2
1	24903549	24906274	1	1
1	24904957	24909705	2	5
1	24904957	24909705	3	3
1	24906279	24912068	1	5
1	24906279	24912068	4	3
1	24909765	24913007	1	2
1	24912086	24914389	1	2
1	24913009	24919351	0	2
1	24914427	24920110	0	2
1	24919362	24921400	0	2
1	24920130	24923057	1	2
1	24921417	24924891	1	5
1	24921417	24924891	3	3
1	24923093	24925544	1	5
1	24923093	24925544	3	3
1	24924925	24927803	1	5
1	24924925	24927803	3	3
1	24925560	24928922	1	5
1	24925560	24928922	2	3
1	24925560	24928922	6	1
1	24927815	24930651	2	5
1	24927815	24930651	3	3
1	24928985	24931583	1	2
1	24930686	24932255	1	2
1	24931617	24933492	1	2
1	24932299	24934412	0	2
1	24933494	24935371	1	2
1	24934414	24937299	1	1
1	24934414	24937299	2	3
1	24935396	24940123	1	4
1	24935396	24940123	2	3
1	24937371	24942840	1	4
1	24937371	24942840	2	7
1	24940150	24943912	1	1
1	24940150	24943912	3	4
1	24940150	24943912	4	3
1	24942861	24946028	1	5
1	24942861	24946028	3	7
1	24942861	24946028	4	3
1	24943920	24948387	1	5
1	24943920	24948387	3	7
1	24943920	24948387	4	3
1	24946032	24950270	1	2
1	24946032	24950270	3	1
1	24946032	24950270	5	8
1	24948403	24952559	1	2
1	24948403	24952559	3	8
1	24950280	24955106	1	2
1	24952564	24957360	1	2
1	24952564	24957360	3	7
1	24955141	24958162	1	2
1	24955141	24958162	3	7
1	24957377	24960743	1	1
1	24957377	24960743	3	7
1	24958774	24961584	1	2
1	24960766	24963433	0	2
1	24960766	24963433	4	7
1	24960766	24963433	8	1
1	24961625	24966725	0	2
1	24961625	24966725	3	7
1	24963437	24968113	0	2
1	24963437	24968113	2	7
1	24966757	24970046	1	3
1	24966757	24970046	3	4
1	24968122	24971106	2	1
1	24970054	24972187	1	2
1	24970054	24972187	3	1
1	24971115	24973732	1	2
1	24971115	24973732	3	7
1	24971115	24973732	7	1
1	24972575	24976109	1	1
1	24972575	24976109	3	1
1	24972575	24976109	4	1
1	24973746	24976982	1	1
1	24973746	24976982	3	1
1	24976140	24977423	1	2
1	24976140	24977423	3	4
1	24976988	24977978	1	2
1	24976988	24977978	3	4
1	24977432	24979091	1	2
1	24977432	24979091	3	1
1	24977984	24979668	1	2
1	24977984	24979668	2	1
1	24977984	24979668	4	1
1	24979096	24981576	1	1
1	24979096	24981576	2	1
1	24979096	24981576	5	1
1	24979678	24983251	1	2
1	24979678	24983251	2	4
1	24979678	24983251	5	1
1	24979678	24983251	6	1
1	24981577	24984295	1	2
1	24981577	24984295	3	1
1	24981577	24984295	7	1
1	24983300	24985722	1	2
1	24983300	24985722	3	1
1	24983300	24985722	6	1
1	24984297	24988072	1	1
1	24984297	24988072	3	7
1	24985734	24989822	1	1
1	24985734	24989822	3	7
1	24988082	24993189	0	2
1	24988082	24993189	4	7
1	24988082	24993189	6	1
1	24989823	24995169	0	2
1	24989823	24995169	4	7
1	24993190	24996790	1	2
1	24993190	24996790	4	7
1	24995177	24999495	0	2
1	24995177	24999495	4	1
1	24996870	25000520	1	2
1	24999514	25002032	0	2
1	24999514	25002032	3	1
1	25000528	25003376	1	2
1	25000528	25003376	3	1
1	25002066	25005841	0	2
1	25002066	25005841	4	7
1	25003384	25008836	1	2
1	25003384	25008836	3	7
1	25003384	25008836	5	1
1	25005845	25011396	0	1
1	25005845	25011396	4	7
1	25008842	25014125	0	2
1	25008842	25014125	4	7
1	25011420	25014975	1	2
1	25011420	25014975	4	7
1	25014132	25016195	1	1
1	25014132	25016195	4	7
1	25014984	25018411	1	1
1	25014984	25018411	4	1
1	25016276	25020535	1	2
1	25016276	25020535	5	1
1	25018423	25023483	1	3
1	25018423	25023483	2	1
1	25018423	25023483	5	1
1	25020813	25024624	1	3
1	25020813	25024624	2	1
1	25023506	25025892	1	3
1	25023506	25025892	2	1
1	25024662	25028478	1	3
1	25024662	25028478	2	1
1	25025910	25031199	1	3
1	25025910	25031199	4	1
1	25028479	25036342	1	3
1	25031216	25037222	2	3
1	25036343	25039171	2	3
1	25037265	25040241	1	2
1	25039188	25043197	0	2
1	25040260	25044450	0	2
1	25043222	25045554	1	9
1	25043222	25045554	3	1
1	25044454	25047668	1	2
1	25044454	25047668	3	1
1	25045559	25050115	0	1
1	25045559	25050115	4	1
1	25047690	25053074	1	3
1	25047690	25053074	3	1
1	25050131	25054550	1	3
1	25050131	25054550	4	1
1	25053077	25055743	1	3
1	25053077	25055743	4	1
1	25054561	25057294	1	3
1	25055746	25059036	1	3
1	25055746	25059036	4	1
1	25057298	25060195	0	1
1	25057298	25060195	1	3
1	25059040	25062024	1	3
1	25059040	25062024	4	1
1	25060205	25064374	1	3
1	25060205	25064374	3	7
1	25062102	25066620	1	4
1	25062102	25066620	2	3
1	25064381	25068161	1	9
1	25066621	25072150	0	9
1	25068170	25073589	0	0
1	25072170	25077579	1	9
1	25072170	25077579	5	8
1	25073628	25078938	0	3
1	25073628	25078938	6	1
1	25077678	25079863	3	7
1	25079048	25081509	1	3
1	25079048	25081509	3	7
1	25079933	25082436	1	3
1	25079933	25082436	2	7
1	25081616	25085384	1	3
1	25081616	25085384	2	7
1	25082731	25087992	1	3
1	25085485	25092560	0	3
1	25088012	25113408	1	0
1	25092641	25116888	1	2
1	25092641	25116888	3	6
1	25113474	25117795	1	2
1	25113474	25117795	3	6
1	25113474	25117795	6	8
1	25116894	25118766	1	4
1	25117801	25120414	0	0
1	25117801	25120414	5	1
1	25118817	25121720	1	2
1	25118817	25121720	3	4
1	25120425	25125197	1	2
1	25120425	25125197	3	4
1	25121723	25130989	1	3
1	25121723	25130989	3	6
1	25125227	25134773	1	9
1	25125227	25134773	3	4
1	25132176	25137105	1	2
1	25132176	25137105	2	4
1	25132176	25137105	3	9
1	25134850	25138404	1	2
1	25134850	25138404	2	6
1	25134850	25138404	3	9
1	25134850	25138404	6	1
1	25137111	25139700	1	2
1	25137111	25139700	2	4
1	25137111	25139700	3	9
1	25137111	25139700	6	1
1	25138405	25143115	1	2
1	25138405	25143115	2	4
1	25138405	25143115	6	8
1	25139739	25144805	1	2
1	25139739	25144805	3	4
1	25139739	25144805	6	1
1	25139739	25144805	7	1
1	25143152	25148379	1	2
1	25143152	25148379	3	4
1	25143152	25148379	4	9
1	25144812	25151004	2	9
1	25148386	25154223	1	2
1	25148386	25154223	2	1
1	25151934	25156264	1	2
1	25151934	25156264	2	1
1	25151934	25156264	3	6
1	25154227	25160182	1	2
1	25154227	25160182	3	1
1	25154227	25160182	6	8
1	25156289	25161854	1	2
1	25156289	25161854	3	6
1	25156289	25161854	7	1
1	25160184	25164449	1	2
1	25160184	25164449	3	4
1	25160184	25164449	5	1
1	25161874	25169959	1	2
1	25161874	25169959	2	1
1	25161874	25169959	3	4
1	25164460	25177014	2	4
1	25164460	25177014	4	1
1	25170021	25180437	3	4
1	25177035	25181901	1	9
1	25177035	25181901	2	6
1	25180438	25185261	1	1
1	25180438	25185261	2	6
1	25181931	25187417	1	2
1	25181931	25187417	2	1
1	25181931	25187417	3	6
1	25185310	25188080	1	2
1	25185310	25188080	2	1
1	25185310	25188080	3	6
1	25187421	25188738	1	2
1	25187421	25188738	2	1
1	25187421	25188738	4	6
1	25188092	25190132	1	2
1	25188092	25190132	2	0
1	25188092	25190132	4	6
1	25188752	25203234	1	2
1	25188752	25203234	2	0
1	25188752	25203234	3	6
1	25190268	25204320	0	2
1	25190268	25204320	7	8
1	25203373	25205657	1	2
1	25203373	25205657	6	1
1	25204455	25206628	0	2
1	25205696	25208078	0	1
1	25206712	25209547	0	1
1	25208183	25210432	0	2
1	25209605	25212218	1	2
1	25209605	25212218	2	4
1	25210462	25217141	1	2
1	25210462	25217141	2	4
1	25212264	25220109	1	2
1	25217216	25221710	1	2
1	25217216	25221710	2	6
1	25217216	25221710	6	8
1	25220143	25223268	1	2
1	25220143	25223268	2	4
1	25221739	25224867	1	2
1	25221739	25224867	2	7
1	25223290	25226836	1	2
1	25224878	25230331	1	7
1	25224878	25230331	2	2
1	25226840	25232598	2	2
1	25226840	25232598	3	7
1	25230334	25235641	2	7
1	25230334	25235641	3	2
1	25230334	25235641	5	1
1	25232648	25238733	0	1
1	25235644	25239734	0	2
1	25238871	25241891	2	2
1	25238871	25241891	3	1
1	25240239	25243224	1	3
1	25240239	25243224	2	2
1	25240239	25243224	3	6
1	25241900	25244511	1	2
1	25241900	25244511	3	2
1	25243228	25249639	0	2
1	25244533	25251897	1	2
1	25244533	25251897	3	1
1	25249713	25252905	1	8
1	25249713	25252905	2	1
1	25251901	25253729	1	1
1	25251901	25253729	2	2
1	25252917	25256864	1	1
1	25252917	25256864	2	2
1	25253739	25259349	0	2
1	25256868	25262946	0	2
1	25259359	25263708	1	7
1	25259359	25263708	2	2
1	25262976	25264860	1	0
1	25262976	25264860	2	1
1	25263713	25270489	1	0
1	25263713	25270489	3	1
1	25265124	25272890	1	2
1	25265124	25272890	2	6
1	25270620	25275169	0	1
1	25273028	25277099	0	1
1	25275198	25278382	0	1
1	25275198	25278382	4	2
1	25277131	25281241	0	2
1	25277131	25281241	4	2
1	25278405	25282830	0	1
1	25278405	25282830	4	2
1	25281249	25284214	0	1
1	25282836	25285905	0	1
1	25284253	25287931	1	0
1	25284253	25287931	2	6
1	25285929	25290298	0	0
1	25285929	25290298	1	6
1	25287946	25293942	0	1
1	25287946	25293942	5	1
1	25290319	25300831	1	2
1	25305735	25307246	2	5
1	25306651	25308185	2	5
1	25306651	25308185	4	4
1	25307384	25309360	1	6
1	25307384	25309360	2	1
1	25307384	25309360	4	1
1	25308312	25310224	1	6
1	25309533	25311010	1	6
1	25314982	25320110	2	5
1	25314982	25320110	4	9
1	25317890	25324003	2	5
1	25317890	25324003	4	9
1	25327193	25330267	3	9
1	25328347	25331812	3	9
1	25328347	25331812	6	1
1	25330355	25333645	2	6
1	25330355	25333645	3	9
1	25331868	25336217	2	9
1	25331868	25336217	3	6
1	25333779	25337079	2	3
1	25333779	25337079	5	1
1	25336229	25338269	2	3
1	25336229	25338269	6	1
1	25336229	25338269	8	1
1	25337091	25339711	2	9
1	25337091	25339711	9	1
1	25338286	25343592	2	9
1	25338286	25343592	6	1
1	25339841	25344733	1	3
1	25344228	25345986	6	8
1	25346055	25350466	1	2
1	25346055	25350466	4	9
1	25349250	25352377	1	9
1	25349250	25352377	2	6
1	25349250	25352377	3	9
1	25350467	25353284	2	6
1	25352401	25356022	2	6
1	25353300	25359251	2	1
1	25356181	25362587	1	6
1	25359275	25364320	2	2
1	25359275	25364320	3	9
1	25359275	25364320	4	6
1	25362636	25365359	2	2
1	25362636	25365359	3	9
1	25362636	25365359	4	6
1	25362636	25365359	5	1
1	25364383	25367412	2	9
1	25365394	25369695	2	1
1	25367417	25377598	1	1
1	25369731	25378713	1	1
1	25377625	25382074	1	1
1	25378716	25383658	1	1
1	25382100	25384456	3	2
1	25382100	25384456	6	1
1	25394060	25398563	1	6
1	25395956	25401985	1	1
1	25402151	25414444	1	1
1	25411020	25416029	1	9
1	25411020	25416029	2	6
1	25414448	25419797	1	1
1	25416041	25420810	2	1
1	25416041	25420810	3	2
1	25420813	25427625	5	1
1	25425441	25429438	0	7
1	25425441	25429438	2	1
1	25425441	25429438	6	1
1	25427646	25434556	1	1
1	25427646	25434556	2	2
1	25429443	25436847	2	1
1	25429443	25436847	3	3
1	25429443	25436847	5	1
1	25434571	25439798	2	1
1	25436861	25440661	5	1
1	25443338	25449406	2	1
1	25446329	25452264	3	6
1	25449417	25455092	1	1
1	25452269	25458764	6	1
1	25455185	25460550	2	1
