chrom	start	end	cluster	Nsnps	label
6	16381060	16383283	3	71	3250
6	16383346	16386070	5	53	754
6	16483220	16502196	4	40	1868
6	16547532	16548744	3	31	2080
6	16549974	16551245	3	14	5974
6	16550677	16552768	3	17	2461
6	16550677	16552768	5	17	5609
6	16554282	16556604	8	38	94
6	16556734	16562265	5	52	1282
6	16560493	16563289	3	66	5652
6	16562427	16564289	5	51	3616
6	16563539	16565207	5	49	4008
6	16566578	16568371	3	68	5521
6	16572012	16574143	5	76	2679
6	16582056	16587124	5	75	1710
6	16585421	16590856	4	74	5436
6	16597518	16601053	5	97	1546
6	16600082	16602313	3	103	183
6	16601074	16607588	5	87	1484
6	16602330	16610649	5	66	789
6	16607665	16612554	4	43	1382
6	16610651	16616491	5	54	633
6	16612569	16632925	5	76	5240
6	16617095	16633677	4	49	568
6	16633073	16634248	8	42	2363
6	16633737	16634692	3	66	1022
6	16634789	16636039	7	45	4855
6	16635556	16636574	1	24	2842
6	16637329	16638241	3	14	4349
6	16637870	16639022	4	27	4080
6	16639098	16640127	2	25	1707
6	16639654	16640653	9	31	1910
6	16640220	16641580	7	40	58
6	16640738	16642322	5	63	2103
6	16643241	16645101	4	68	3693
6	16644021	16647896	3	88	1197
6	16649149	16654202	4	45	5112
6	16651346	16656789	5	74	5707
6	16654206	16660026	5	85	826
6	16656878	16660680	5	52	5488
6	16660074	16661614	3	47	2600
6	16660735	16676839	4	50	3379
6	16661650	16679784	4	64	247
6	16676980	16681753	5	73	5994
6	16679788	16683364	6	72	399
6	16681840	16684755	5	77	5617
6	16683430	16685916	5	84	3828
6	16684774	16687194	5	97	687
6	16686033	16688098	3	69	2464
6	16687288	16688866	4	34	4258
6	16688132	16690298	3	64	2496
6	16691463	16694740	4	82	3394
6	16694741	16700859	6	71	3670
6	16698511	16702598	5	48	1235
6	16701363	16704264	3	57	1645
6	16702637	16705344	6	83	2292
6	16704273	16706708	5	78	5630
6	16705360	16708200	5	69	2498
6	16706744	16710659	5	54	2622
6	16708209	16716412	9	43	1251
6	16708209	16716412	10	43	2145
6	16710693	16717360	4	44	4429
6	16710693	16717360	5	44	3607
6	16716415	16721379	5	57	5101
6	16717370	16724594	6	62	4974
6	16721400	16727652	4	62	1387
6	16721400	16727652	5	62	1031
6	16724599	16729281	5	77	141
6	16727659	16731029	5	86	5625
6	16734878	16742232	4	74	3609
6	16737655	16745727	4	73	3950
6	16742251	16753523	4	79	3805
6	16745729	16762132	4	73	5142
6	16762138	16766140	4	61	5567
6	16765314	16768642	5	63	871
6	16773122	16775890	5	42	488
6	16797730	16800903	6	25	1689
6	16798528	16803492	4	64	4049
6	16800912	16808427	4	85	695
6	16803694	16809107	5	82	3508
6	16808442	16810134	5	83	4467
6	16809111	16810634	5	72	1734
6	16829142	16835064	5	38	2873
6	16831312	16837610	5	44	600
6	16835263	16838844	3	53	4218
6	16837669	16842506	8	59	5788
6	16842599	16847286	5	41	1402
6	16845728	16849406	5	66	4960
6	16849408	16854032	4	81	4798
6	16851601	16855628	4	62	3507
6	16855774	16860038	5	67	5075
6	16858093	16861256	5	81	2361
6	16860156	16863197	3	63	5599
6	16861433	16863670	3	47	2291
6	16863717	16864695	3	39	5147
6	16864073	16866883	3	63	3444
6	16867956	16869701	3	66	3336
6	16870301	16871869	3	51	2605
6	16875529	16877485	3	68	4630
6	16876492	16880106	5	58	5429
6	16877490	16882100	5	42	1539
6	16905643	16908312	3	43	5973
6	16906907	16909667	2	41	499
6	16908462	16912023	5	65	2802
6	16909670	16916682	5	87	1959
6	16912101	16917653	5	89	4377
6	16916738	16919029	5	107	2957
6	16917669	16920395	6	92	5714
6	16919151	16921891	8	47	3081
6	16920510	16922835	2	30	45
6	16921903	16923606	5	46	3282
6	16924767	16926547	3	29	1617
6	16925343	16928717	4	65	856
6	16926661	16930565	5	74	1408
6	16930904	16933372	4	32	4714
6	16932607	16934761	2	36	3343
6	16933394	16937726	3	68	4506
6	16934764	16939730	4	88	833
6	16937744	16940565	4	79	254
6	16939766	16941536	6	75	1816
6	16942887	16944448	4	76	1794
6	16943617	16946784	5	97	5634
6	17137787	17139876	9	54	512
6	17138748	17142500	7	55	3439
6	17242980	17245106	3	61	370
6	17251738	17255175	3	53	1261
6	17251738	17255175	5	53	3195
6	17252931	17255886	4	49	2930
6	17257169	17263677	4	45	472
6	17263051	17264946	1	37	5077
6	17277078	17282285	1	79	3550
6	17292610	17298460	4	84	3741
6	17325029	17325956	2	17	1042
6	17325508	17326613	1	25	5393
6	17337322	17341027	5	94	26
6	17339199	17343325	5	99	4045
6	17419966	17428747	5	54	5364
6	17427077	17429523	9	60	3898
6	17448077	17451984	3	47	458
6	17658885	17661090	9	70	3818
6	17769165	17774086	5	88	1351
6	17819470	17822927	6	87	1107
6	17820399	17823512	6	49	4266
6	17851668	17864138	6	62	4530
6	19795878	19798499	6	106	5448
6	20433548	20435668	1	88	1604
6	21033946	21036795	4	61	2776
6	21506190	21508437	3	29	690
6	23006666	23008163	4	7	544
6	23006666	23008163	6	7	892
6	23007493	23020565	2	16	715
6	23008197	23024298	1	61	776
6	23020910	23050082	2	79	6038
6	23024803	23091840	1	14	4113
6	23050583	23095985	4	52	4227
6	23094576	23097853	4	109	4698
6	23096051	23100159	4	95	536
6	23100184	23102789	4	110	5440
6	23101228	23103441	4	123	4027
6	23103446	23105551	5	104	6013
6	23104084	23106342	5	102	4460
6	23105575	23107617	5	95	2653
6	23106354	23109251	5	66	2564
6	23107620	23110950	4	69	1228
6	23109253	23112703	4	97	5344
6	23110980	23116889	3	95	3902
6	23112709	23117955	6	93	2626
6	23119353	23122877	4	82	6089
6	23121052	23123803	4	96	2068
6	23379819	23399884	4	48	1912
6	23952055	23955691	3	87	5899
6	24568380	24575275	1	57	3870
6	24728752	24735096	1	104	1365
6	24747884	24761459	8	67	5619
6	24990743	24995443	6	45	3271
6	25071581	25075474	3	66	4633
6	25077095	25080576	2	62	3094
6	25107253	25113248	6	65	749
6	25603801	25620172	5	42	4638
6	25620181	25625093	3	48	296
6	25708110	25712518	2	28	3662
6	25711077	25713469	2	20	3396
6	25712523	25715130	2	36	5586
6	25713609	25716893	2	62	3387
6	25715175	25718442	8	60	4350
6	25715175	25718442	5	60	4335
6	25716950	25721314	4	53	4908
6	25718469	25724015	2	60	4574
6	25721323	25725647	2	72	4613
6	25721323	25725647	4	72	1597
6	25724016	25728824	3	63	546
6	25725701	25731266	5	53	127
6	25728827	25733808	3	61	4920
6	25731274	25735877	3	82	5737
6	25733819	25738078	2	81	2741
6	25735879	25742493	2	66	5319
6	25735879	25742493	6	66	531
6	25738155	25744441	8	63	4637
6	25738155	25744441	6	63	1880
6	25742494	25747374	3	79	5902
6	25744464	25748924	3	78	3501
6	25747396	25749646	3	33	3798
6	25748926	25753967	4	38	3138
6	25749649	25758049	8	68	4243
6	25754263	25758973	11	40	1703
6	25754263	25758973	4	40	729
6	25759175	25764165	3	15	3020
6	25759553	25766482	3	44	1938
6	25764332	25767736	6	43	1223
6	25767421	25768673	5	8	3316
6	25768863	25781548	5	29	5697
6	25769710	25786783	5	61	1146
6	25781556	25787553	2	75	4566
6	25786800	25788745	4	89	1297
6	25787556	25790854	5	100	1226
6	25788764	25791746	3	88	3498
6	25790861	25792848	7	75	5859
6	25791756	25795437	4	74	4911
6	25792861	25796588	4	68	1555
6	25795453	25826113	4	62	534
6	25796600	25829897	6	63	5689
6	25826130	25833983	4	61	798
6	25829959	25837559	3	52	5257
6	25833991	25839988	3	55	201
6	25837615	25851846	4	73	1233
6	25840022	25853982	5	80	42
6	25854076	25857955	8	67	3414
6	25856240	25860885	3	68	5867
6	25857962	25865106	3	80	983
6	25860988	25866453	3	82	3590
6	25865165	25868135	3	85	4592
6	25866454	25869380	4	55	1787
6	25869383	25874483	2	60	1173
6	25871322	25876962	2	80	3290
6	25874559	25878781	2	80	517
6	25876984	25881162	3	78	1071
6	25878786	25883562	3	86	3505
6	25881178	25887261	4	84	10
6	25883619	25890206	5	72	5663
6	25887313	25892881	6	74	5359
6	25890235	25894552	4	79	3023
6	25892895	25897277	4	82	3926
6	25936266	25939445	1	89	2262
6	25950885	25959031	5	77	2302
6	25954196	25964660	3	78	1557
6	26165951	26168229	4	49	2358
6	26166858	26169128	5	49	2987
6	26347479	26354666	9	65	2994
6	26347479	26354666	5	65	5640
6	27897184	27902130	4	69	2770
6	27901057	27906393	4	57	3193
6	27902140	27907439	5	72	5744
6	27906487	27910702	4	74	5654
6	27910707	27914929	4	76	2006
6	28159911	28162294	5	17	965
6	28160943	28165325	3	28	1092
6	28387297	28394453	2	77	1129
6	28398543	28403076	2	39	5067
6	28766108	28773692	3	61	540
6	28915265	28922118	2	106	3503
6	29153381	29157809	7	60	2614
6	29157847	29160564	4	73	478
6	29159219	29162778	3	69	3688
6	29162811	29168167	3	71	3038
6	29165881	29170009	3	80	3736
6	29168215	29174194	3	91	4811
6	29360214	29362892	3	32	1592
6	29366099	29371833	3	65	3496
6	29371869	29373754	3	91	5105
6	29372856	29377959	3	95	1147
6	29378818	29380140	3	110	2139
6	29379470	29380900	3	105	4536
6	29380149	29382638	2	91	973
6	29385949	29396742	3	62	3437
6	29388521	29398196	3	85	4743
6	29464648	29473742	3	62	2169
6	29473748	29475701	3	52	496
6	29480820	29498185	3	73	209
6	29482952	29501524	6	72	2320
6	30052960	30057913	1	74	2936
6	30056438	30059314	1	100	3497
6	30119857	30126455	5	52	1775
6	30888032	30893092	4	77	36
6	30891296	30894904	4	60	2954
6	30899952	30901975	3	16	5549
6	30901981	30906747	2	49	1711
6	30908432	30911692	6	39	4665
6	30915663	30919783	5	43	5561
6	30917238	30922115	3	71	5138
6	30920075	30923080	3	95	130
6	30924964	30929056	3	74	5903
6	30926952	30933440	3	84	2147
6	30929064	30936701	3	83	925
6	30933441	30937732	3	81	887
6	30936904	30940400	3	82	4750
6	30937991	30942289	3	83	3231
6	30940435	30946162	4	72	1925
6	30942355	30946669	4	32	3403
6	31026187	31031834	1	66	4217
6	31122142	31125009	1	81	5993
7	1074906	1078256	4	53	3256
7	1097408	1099690	4	122	4288
7	2045040	2047837	5	66	978
7	2046723	2050562	5	74	6011
7	2304035	2306370	3	38	1554
7	2305611	2308103	3	48	1469
7	2553824	2557650	3	36	5073
7	2558951	2562985	4	28	5972
7	2596433	2602588	4	39	4312
7	2599575	2603490	3	21	3334
7	2743357	2747828	3	50	5507
7	2745850	2748543	2	42	3699
7	2748579	2750781	1	36	2135
7	2749461	2753223	1	27	5093
7	2806402	2808295	2	17	4651
7	2848573	2853741	6	57	2752
7	2864446	2867238	3	32	2687
7	2865749	2870660	4	39	316
7	2901862	2904151	2	15	3520
7	2902990	2904982	2	23	1390
7	2936564	2942464	2	56	261
7	2939019	2944562	5	47	5672
7	2947145	2954239	2	36	5633
7	2950878	2955547	4	50	5096
7	2955555	2957725	3	52	5735
7	2959296	2962291	2	41	5153
7	2961009	2963067	4	42	4161
7	3358264	3361236	2	49	3053
7	3359365	3365010	2	50	3251
7	3387774	3391198	2	18	4753
7	3533166	3540563	2	87	1513
7	3535077	3543419	2	67	5386
7	3544644	3552071	2	33	4096
7	3547274	3554760	3	39	2878
7	3693129	3697507	1	53	303
7	3696497	3698247	1	38	1812
7	3716547	3719978	1	63	2372
7	3718316	3722345	1	44	403
7	3742668	3744263	4	68	824
7	3835018	3839667	3	33	3012
7	4059508	4063196	3	53	3785
7	4059508	4063196	5	53	722
7	4223643	4228185	4	66	422
7	4230601	4233322	3	36	418
7	4232294	4234728	3	38	88
7	4233338	4236606	3	59	1877
7	4248598	4253181	3	53	2492
7	4254669	4262153	6	71	5618
7	4257221	4263866	2	54	1027
7	4263869	4265451	2	53	1523
7	4264523	4268017	4	75	3981
7	4265478	4270262	5	58	1993
7	4268040	4270673	3	24	5924
7	4278241	4284481	4	96	1802
7	4282896	4285403	4	85	5806
7	4284484	4288254	4	59	86
7	4288260	4297800	3	53	3729
7	4294497	4301112	2	62	1613
7	4297804	4306861	3	64	1350
7	4311248	4317204	3	51	5043
7	4314253	4319806	3	41	17
7	4317224	4323079	3	59	2962
7	4319882	4325880	2	76	2450
7	4333300	4334870	2	81	1091
7	4334391	4337095	2	96	2133
7	4334871	4338161	2	84	4663
7	4337117	4340889	3	79	4647
7	4338168	4343163	2	67	4672
7	4340935	4347229	2	68	4552
7	4343192	4349365	3	66	4998
7	4347259	4350871	3	66	5368
7	4349369	4352440	5	67	4662
7	4350878	4354311	3	58	493
7	4352453	4358742	4	57	1258
7	4354355	4360644	3	66	3228
7	4358743	4361361	2	93	914
7	4360649	4366269	2	77	5249
7	4361364	4368617	1	68	5790
7	4366281	4369426	2	87	3483
7	4368623	4372231	3	89	4081
7	4374287	4376337	3	103	1563
7	4375463	4377594	4	100	917
7	4377646	4379523	2	96	1384
7	4378575	4380225	3	97	2373
7	4379526	4382666	3	89	4879
7	4380226	4385384	5	74	3480
7	4382706	4386815	5	36	3455
7	4385498	4387878	4	10	4900
7	4387898	4389882	2	13	2913
7	4388558	4391162	2	13	3234
7	4389885	4395278	3	23	1776
7	4391163	4398502	4	46	124
7	4395346	4399910	3	63	836
7	4398504	4402165	3	70	3044
7	4399917	4404508	2	46	742
7	4402202	4406930	2	40	3766
7	4404540	4412025	4	64	4486
7	4406935	4421617	4	81	5486
7	4412037	4423933	3	81	1257
7	4421658	4426304	3	82	4610
7	4423971	4430306	3	94	2767
7	4426491	4431610	3	100	4053
7	4430311	4435540	3	88	5995
7	4431644	4437111	3	63	1403
7	4435588	4443505	3	37	3595
7	4443518	4446526	3	39	2447
7	4445260	4448345	4	49	1037
7	4446550	4449098	3	63	453
7	4448374	4449856	2	77	1100
7	4449127	4453414	2	56	1660
7	4449916	4454704	3	46	3903
7	4453431	4457496	9	65	150
7	4454721	4459592	7	58	810
7	4457511	4461204	3	62	2972
7	4459598	4462473	2	83	1749
7	4461225	4463373	4	75	4776
7	4462476	4464797	3	50	1873
7	4463388	4465685	4	44	1747
7	4465047	4466567	4	31	497
7	4465891	4467535	4	37	4518
7	4466569	4469589	4	65	1210
7	4467873	4471296	2	45	2044
7	4467873	4471296	5	45	4260
7	4469679	4473119	5	50	2949
7	4471299	4475152	3	58	3560
7	4474018	4477222	1	37	4421
7	4475195	4480117	3	38	4579
7	4477234	4481683	3	58	5254
7	4480120	4482925	5	59	4547
7	4484764	4487918	3	93	3745
7	4494041	4497961	2	88	4688
7	4501970	4504555	4	75	4222
7	4514142	4517350	2	88	5937
7	4516017	4519676	3	86	1467
7	4517351	4524266	3	83	3182
7	4519678	4528449	3	74	4734
7	4524275	4529783	3	64	5771
7	4528510	4532818	4	77	4303
7	4529789	4535258	4	78	5757
7	4532858	4537693	3	57	2749
7	4535300	4540658	3	53	2759
7	4537761	4546420	3	64	5199
7	4540691	4550721	3	55	5554
7	4552953	4557073	3	51	599
7	4556288	4559516	3	49	4036
7	4557094	4562543	3	61	962
7	4559860	4564992	4	81	3963
7	4566317	4571801	3	66	2177
7	4681727	4684774	1	38	4026
7	4688713	4691114	3	32	2041
7	4690005	4692790	1	37	1135
7	4730296	4732717	1	68	4499
7	4731937	4734579	1	60	6066
7	4750397	4751215	2	47	3953
7	4754402	4755552	2	80	1588
7	4763123	4767937	5	79	1172
7	4902252	4905812	1	83	4066
7	4903742	4907279	1	71	4799
7	4916456	4918353	3	15	1725
7	5107547	5110066	2	103	1016
7	5358101	5395605	2	35	636
7	5486414	5490203	8	82	863
7	5487615	5492093	4	75	1988
7	5512729	5514061	2	29	3372
7	5513446	5515394	4	35	3542
7	5544662	5548258	3	40	1213
7	5557566	5561287	2	75	2427
7	5614263	5622171	3	55	2280
7	5635981	5647441	3	65	2206
7	5645583	5648849	3	48	4502
7	5776553	5784175	3	62	2560
7	5780215	5785871	3	71	2619
7	5794729	5798040	3	59	1751
7	7179894	7183022	4	51	3801
7	7433171	7435740	4	29	5231
7	7466562	7468984	4	54	2339
7	7467607	7472260	3	45	1801
7	7513026	7516146	3	60	5503
7	7514485	7516800	6	43	187
7	7514485	7516800	7	43	4457
7	7516203	7517719	3	40	5575
7	7523486	7525410	3	25	3073
7	7865168	7866140	2	50	2655
7	7865168	7866140	7	50	5424
7	7865788	7866761	1	32	3248
7	11599681	11614202	6	79	4385
7	11613675	11615920	5	71	5396
7	13184337	13186291	4	78	4171
7	13188645	13193196	5	43	5354
7	14600711	14606062	1	78	3043
7	14604120	14608264	6	56	3518
7	15400529	15404567	5	88	320
7	15548658	15550543	5	50	4675
7	15821035	15823319	9	53	5059
7	17061098	17063772	5	89	3495
7	17062509	17064177	6	52	5854
7	17328649	17331165	5	68	569
7	18135786	18138293	6	28	4470
7	18143510	18144736	7	28	4559
7	18259703	18271512	1	70	1815
7	19039782	19043336	6	82	1357
7	19041238	19046066	5	86	4806
7	19059985	19062076	4	17	4742
7	19062089	19064909	8	70	1108
7	19065739	19073502	3	41	692
7	19081212	19087107	7	80	3293
7	19186960	19189860	6	82	5015
7	19193750	19195390	5	11	5382
7	19287578	19291350	6	37	3689
7	19587433	19593196	5	55	1567
7	19639315	19652557	5	85	1119
7	19686674	19691233	2	67	3428
7	19732769	19736391	3	123	3351
7	19733699	19738267	3	124	771
7	19736421	19740529	4	119	890
7	19740645	19745111	3	120	4344
7	19742624	19747851	2	96	5414
7	19745244	19759840	3	70	5426
7	19769188	19772311	2	52	1406
7	19773055	19776424	2	110	2639
7	19774861	19777846	2	118	4200
7	19776425	19778851	2	117	5726
7	19777857	19790040	2	111	84
7	19839617	19842043	2	56	4838
7	19841054	19843593	2	30	1345
7	19843619	19847430	1	79	116
7	19845726	19851084	1	86	3453
7	19847435	19852442	2	81	3322
7	19854489	19858134	2	115	650
7	19856559	19859433	2	93	673
7	19858178	19863167	2	55	3750
7	19859447	19864159	2	28	5950
7	19885870	19892803	2	103	1536
7	19891312	19893682	1	106	1683
7	19892804	19898764	2	99	1851
7	19898792	19904965	2	73	5204
7	19903147	19910068	3	65	5656
7	19904992	19910792	3	90	3117
7	19910793	19915158	4	50	2417
7	19924820	19927946	4	63	1788
7	19927064	19931408	4	52	60
7	19927947	19933122	4	73	728
7	19931554	19934039	4	100	1489
7	19933213	19934832	4	123	5307
7	19934048	19938711	4	110	5259
7	19934859	19940395	4	91	2059
7	19938732	19941959	4	86	3726
7	19940429	19943561	4	82	4353
7	19943565	19951778	4	93	5853
7	19947513	19953456	4	87	4286
7	19986657	19989600	5	44	11
7	19988105	19995068	4	71	2585
7	19989652	19995743	4	82	3055
7	19996966	19998797	5	84	1779
7	20005632	20007654	2	81	4944
7	20007698	20012501	4	91	4769
7	20009334	20014561	3	86	4942
7	20014591	20050256	5	32	1911
7	20023562	20052608	3	78	2606
7	20050398	20060583	3	104	5959
7	20061308	20085186	3	71	632
7	20087722	20090502	5	37	2433
7	20089333	20092097	5	56	864
7	20092147	20104303	5	74	2244
7	20100729	20107736	6	81	3064
7	20104306	20110287	4	100	3647
7	20213337	20216807	4	19	1191
7	20224084	20226713	6	33	2542
7	20234869	20237081	5	80	961
7	20250522	20253432	5	56	2116
7	20251759	20316412	6	48	3137
7	20253468	20317173	4	26	4612
7	20330299	20337102	2	67	4461
7	20334471	20338928	5	81	827
7	20932697	20936967	4	93	2406
7	20934389	20938033	2	89	2882
7	20936978	20939467	3	75	906
7	20939507	20951430	3	78	1822
7	20940356	20952137	4	104	5321
7	20952144	20958567	5	115	5192
7	20952579	20959771	5	108	4895
7	21066292	21109228	4	65	4291
7	21105056	21118380	4	63	4785
7	21118565	21123150	6	101	2193
7	21128926	21133331	2	85	2198
7	21131070	21134543	5	71	1891
7	21133339	21139881	4	74	5789
7	21134549	21140692	4	67	3274
7	21139900	21143230	4	63	4132
7	21156583	21159744	3	37	1140
7	21158288	21161438	4	58	4950
7	21159867	21167927	5	66	2131
7	21165789	21169981	3	45	1655
7	21177056	21213217	2	92	6027
7	21230188	21239167	3	102	5957
7	21246940	21264046	3	77	173
7	21266889	21269590	2	87	5346
7	21269620	21280270	4	85	2484
7	21275099	21281298	2	98	2237
7	21291313	21292749	5	100	459
7	21292785	21296430	1	62	4145
7	21313979	21315852	2	105	1344
7	21316910	21318577	3	30	5821
7	21961134	21964187	1	80	841
7	21999386	22001641	5	87	2786
7	22000547	22003630	3	89	2906
7	22001670	22006151	3	79	4904
7	22006160	22010845	5	47	1051
7	22010855	22014904	6	66	6078
7	22013185	22015997	5	46	4152
7	22014996	22016978	5	43	843
7	22016006	22019615	4	54	1883
7	22016981	22020986	5	82	5466
7	22019632	22024438	4	99	1634
7	22020994	22033528	4	77	2756
7	22024491	22034996	6	64	2699
7	22033549	22037331	4	67	5494
7	22035052	22038009	6	38	4608
7	22038563	22042128	5	41	54
7	22039520	22043877	5	70	1662
7	22042149	22044904	4	68	555
7	22043901	22046930	7	56	3810
7	22084987	22089100	8	44	3419
7	22086362	22092318	4	71	1366
7	22089134	22094077	7	84	2245
7	22092401	22095776	3	82	461
7	22094079	22097623	4	83	627
7	22095780	22099010	5	88	2909
7	22097730	22100443	3	90	935
7	22099014	22103333	4	95	2246
7	22100480	22106347	4	92	2832
7	22103362	22108490	3	70	1995
7	22106348	22110666	7	55	4885
7	22110668	22111854	2	11	763
7	22111415	22112791	3	17	1679
7	22111865	22114054	4	27	2468
7	22112792	22116722	3	39	818
7	22116753	22120183	5	33	3683
7	22119416	22121916	3	15	4417
7	22120185	22123467	3	32	1732
7	22121931	22125814	3	53	133
7	22123489	22126831	3	41	4397
7	22125832	22127603	4	18	3242
7	22126836	22128987	3	29	1349
7	22127606	22136522	4	44	5769
7	22128988	22137562	4	51	3464
7	22136611	22138363	3	50	1055
7	22138391	22145221	2	61	3943
7	22139600	22146243	3	51	3420
7	22145225	22147100	3	63	515
7	22146245	22148148	2	73	2454
7	22148154	22151487	3	68	391
7	22149642	22154867	3	60	5588
7	22151677	22156667	4	46	1399
7	22155246	22158003	3	52	1063
7	22156669	22159994	8	69	1968
7	22158017	22168663	4	83	347
7	22160007	22172016	3	69	3982
7	22177962	22183809	5	63	3675
7	22179834	22185715	5	57	35
7	22183829	22188049	4	55	3988
7	22185729	22191837	4	47	2058
7	22188072	22196091	6	69	2718
7	22191918	22197477	5	80	3786
7	22196092	22199331	4	75	5511
7	22200359	22202544	4	37	876
7	22201538	22204898	5	52	1324
7	22237190	22239041	3	22	5962
7	22300382	22305771	3	79	4927
7	22303369	22308963	3	58	2382
7	22305788	22311796	3	61	222
7	22311797	22315351	3	89	3181
7	22314508	22316850	3	91	5833
7	22315353	22317675	3	79	5024
7	22316877	22320389	4	61	2449
7	22329509	22334383	4	66	4025
7	22330926	22336900	5	80	928
7	22334409	22340184	5	72	2750
7	22336968	22342611	3	77	980
7	22340200	22345165	3	91	4938
7	22342614	22345902	3	113	592
7	22345172	22347499	4	85	188
7	22345907	22349534	4	62	3192
7	22347564	22350346	4	78	2792
7	22349539	22352579	5	87	4973
7	22350347	22353893	4	56	590
7	22352731	22354802	4	19	5202
7	22353905	22356474	5	32	1401
7	22354882	22357856	5	43	4881
7	22356482	22359007	2	47	4912
7	22357861	22360379	3	66	4794
7	22359028	22365246	3	75	2656
7	22360433	22368464	5	85	950
7	22365308	22370608	4	91	4948
7	22368473	22371534	2	49	5203
7	22371539	22375074	4	76	852
7	22373383	22378166	4	89	6006
